CRO_T105912,Q9SFB5.1,70.370,27,8,0,1,81,126,152,4.98e-07,45.8,85.19,1,0
CRO_T105912,Q0WRX3.2,70.370,27,8,0,1,81,171,197,5.81e-07,45.4,88.89,1,0
CRO_T105912,P08819.2,74.074,27,7,0,1,81,100,126,6.68e-07,45.4,85.19,1,0
CRO_T105912,P08818.2,74.074,27,7,0,1,81,132,158,7.88e-07,45.4,85.19,1,0
CRO_T105912,Q8L9Y0.2,70.370,27,8,0,1,81,127,153,1.41e-06,44.7,81.48,1,0
CRO_T105912,Q8S8K6.2,70.370,27,8,0,1,81,128,154,1.46e-06,44.7,85.19,1,0
CRO_T105912,P55748.1,66.667,27,9,0,1,81,91,117,2.15e-06,43.9,88.89,1,0
CRO_T105912,Q9SV02.1,70.370,27,8,0,1,81,168,194,3.17e-06,43.5,81.48,1,0
CRO_T105912,Q949Q7.1,62.963,27,10,0,1,81,128,154,4.01e-06,43.1,88.89,1,0
CRO_T121341,A8MR89.1,85.714,28,4,0,1,84,72,99,1.24e-11,57.0,92.86,1,0
CRO_T121341,Q9C9G6.2,73.077,26,7,0,1,78,76,101,1.30e-08,49.3,92.31,1,0
CRO_T121341,Q9DCL2.1,66.667,27,9,0,1,81,79,105,2.34e-07,45.8,88.89,1,0
CRO_T121341,Q9H5X1.1,66.667,27,9,0,1,81,79,105,2.68e-07,45.8,88.89,1,0
CRO_T121341,Q3T0U7.1,66.667,27,9,0,1,81,79,105,3.04e-07,45.8,88.89,1,0
CRO_T121341,Q54QK1.2,65.385,26,9,0,1,78,82,107,3.73e-06,42.7,84.62,1,0
CRO_T121341,Q9VTC4.1,75.000,24,6,0,7,78,77,100,3.87e-06,42.7,87.50,1,0
CRO_T121341,O62252.1,65.385,26,9,0,1,78,79,104,9.24e-06,41.6,80.77,1,0
CRO_T139007,Q9LF92.1,75.862,29,7,0,2,88,157,185,5.87e-09,51.2,86.21,2,0
CRO_T112225,Q9M8R9.1,86.207,29,4,0,1,87,43,71,1.59e-09,51.6,93.10,1,0
CRO_T112225,Q9FFE0.1,82.759,29,5,0,1,87,43,71,2.01e-09,51.6,96.55,1,0
CRO_T112225,Q13X79.1,86.207,29,4,0,1,87,42,70,9.21e-09,49.7,86.21,1,0
CRO_T112225,B2SXN2.1,82.759,29,5,0,1,87,42,70,1.64e-08,48.9,86.21,1,0
CRO_T112225,Q7NXI6.1,78.571,28,6,0,4,87,38,65,9.05e-08,47.0,85.71,1,0
CRO_T112225,Q46ZV6.1,75.862,29,7,0,1,87,42,70,1.57e-07,46.6,79.31,1,0
CRO_T112225,A9AHQ6.1,75.862,29,7,0,1,87,42,70,2.10e-07,46.2,79.31,1,0
CRO_T112225,B2JIG2.1,82.759,29,5,0,1,87,42,70,3.20e-07,45.8,82.76,1,0
CRO_T112225,Q8XZP1.2,78.571,28,6,0,4,87,43,70,7.93e-07,44.7,82.14,1,0
CRO_T112225,Q9FH13.1,79.310,29,6,0,1,87,43,71,8.98e-07,44.3,82.76,1,0
CRO_T112225,C1D7M1.1,75.862,29,7,0,1,87,37,65,9.68e-07,44.3,75.86,1,0
CRO_T112225,Q2SX33.1,72.414,29,8,0,1,87,42,70,1.25e-06,43.9,79.31,1,0
CRO_T112225,B3R2J3.1,72.414,29,8,0,1,87,42,70,1.42e-06,43.9,75.86,1,0
CRO_T112225,Q0K9J4.1,72.414,29,8,0,1,87,42,70,1.44e-06,43.9,75.86,1,0
CRO_T112225,Q3KFE1.1,72.414,29,8,0,1,87,38,66,1.92e-06,43.5,82.76,1,0
CRO_T112225,Q62J86.1,72.414,29,8,0,1,87,42,70,2.88e-06,43.1,79.31,1,0
CRO_T112225,B8GM40.1,68.966,29,9,0,1,87,43,71,3.60e-06,42.7,86.21,1,0
CRO_T112225,Q5P203.1,72.414,29,8,0,1,87,37,65,6.01e-06,42.4,75.86,1,0
CRO_T112225,Q47BF5.1,68.966,29,9,0,1,87,41,69,6.29e-06,42.4,79.31,1,0
CRO_T112225,Q72J23.1,71.429,28,8,0,4,87,37,64,7.27e-06,42.0,85.71,1,0
CRO_T112225,Q5SIP7.1,71.429,28,8,0,4,87,37,64,7.57e-06,42.0,85.71,1,0
CRO_T112225,Q607E7.1,67.857,28,9,0,4,87,40,67,8.27e-06,42.0,89.29,1,0
CRO_T118802,P49967.2,93.103,29,2,0,1,87,351,379,8.47e-12,59.3,96.55,1,0
CRO_T118802,P49968.1,89.655,29,3,0,1,87,351,379,1.14e-11,58.9,96.55,1,0
CRO_T118802,P49969.1,89.655,29,3,0,1,87,351,379,1.18e-11,58.9,96.55,1,0
CRO_T118802,P49972.1,93.103,29,2,0,1,87,351,379,2.08e-11,58.2,93.10,1,0
CRO_T118802,P49966.2,86.207,29,4,0,1,87,353,381,1.62e-10,55.5,93.10,1,0
CRO_T118802,P49971.1,86.207,29,4,0,1,87,351,379,1.68e-10,55.5,93.10,1,0
CRO_T118802,P49970.1,75.862,29,7,0,1,87,350,378,1.09e-08,50.4,89.66,1,0
CRO_T118802,P37106.1,75.862,29,7,0,1,87,350,378,1.47e-08,50.1,89.66,1,0
CRO_T118802,Q8MZJ6.1,64.286,28,10,0,4,87,350,377,9.13e-06,42.4,82.14,1,0
CRO_T133167,Q93Y40.1,96.429,28,1,0,5,88,107,134,5.10e-13,62.8,100.00,2,0
CRO_T133167,Q9SR33.1,82.143,28,5,0,5,88,112,139,1.08e-09,53.1,92.86,2,0
CRO_T133167,Q9LZM1.1,82.143,28,5,0,5,88,107,134,1.51e-09,52.8,92.86,2,0
CRO_T118887,O64816.1,96.429,28,1,0,3,86,173,200,1.02e-11,58.9,100.00,3,0
CRO_T118887,P40231.2,78.571,28,6,0,3,86,84,111,1.72e-08,50.1,89.29,3,0
CRO_T118887,Q9AR27.1,91.304,23,2,0,18,86,80,102,3.32e-08,48.9,95.65,3,0
CRO_T118887,P28523.1,91.304,23,2,0,18,86,80,102,3.81e-08,48.9,95.65,3,0
CRO_T118887,Q08467.3,86.957,23,3,0,18,86,156,178,4.24e-08,48.9,95.65,3,0
CRO_T118887,Q08466.3,86.957,23,3,0,18,86,150,172,4.24e-08,48.9,95.65,3,0
CRO_T118887,O64817.1,82.609,23,4,0,18,86,80,102,5.87e-07,45.4,91.30,3,0
CRO_T118887,Q8TG13.1,78.261,23,5,0,18,86,78,100,4.29e-06,43.1,86.96,3,0
CRO_T118887,P28547.2,82.609,23,4,0,18,86,101,123,4.33e-06,43.1,91.30,3,0
CRO_T118887,Q02720.1,73.913,23,6,0,18,86,93,115,4.55e-06,43.1,86.96,3,0
CRO_T118887,Q4U925.2,82.609,23,4,0,18,86,101,123,4.73e-06,43.1,91.30,3,0
CRO_T118887,Q54LR6.1,67.857,28,9,0,3,86,353,380,6.78e-06,42.4,85.71,3,0
CRO_T120976,F4IY03.1,63.333,30,11,0,1,90,67,96,3.22e-07,46.2,83.33,1,0
CRO_T120976,Q8H113.1,63.333,30,11,0,1,90,92,121,5.63e-07,45.8,80.00,1,0
CRO_T120976,Q84MB6.1,60.000,30,12,0,1,90,66,95,5.43e-06,42.7,70.00,1,0
CRO_T125570,Q9MA15.1,89.655,29,3,0,2,88,336,364,2.26e-10,55.1,89.66,2,0
CRO_T122625,Q9FIW4.1,72.414,29,8,0,3,89,347,375,4.19e-09,51.6,86.21,3,0
CRO_T122625,Q5N863.1,73.077,26,7,0,9,86,341,366,7.52e-08,48.1,92.31,3,0
CRO_T122625,Q9FIU7.2,64.286,28,10,0,6,89,373,400,7.27e-07,45.4,82.14,3,0
CRO_T110417,O80505.3,70.000,30,9,0,1,90,325,354,1.26e-08,50.4,80.00,1,0
CRO_T136688,O81027.2,83.333,30,5,0,1,90,226,255,1.17e-09,53.1,90.00,1,0
CRO_T136688,P35914.2,66.667,30,10,0,1,90,91,120,2.45e-06,43.9,76.67,1,0
CRO_T136688,Q5R9E1.1,66.667,30,10,0,1,90,91,120,2.58e-06,43.9,76.67,1,0
CRO_T136688,P35915.1,66.667,30,10,0,1,90,64,93,2.75e-06,43.9,76.67,1,0
CRO_T141115,Q9AWL7.2,82.759,29,5,0,3,89,225,253,4.23e-10,54.3,89.66,3,0
CRO_T141115,Q9SQI2.2,82.759,29,4,1,3,89,223,250,5.07e-09,51.2,93.10,3,0
CRO_T139266,Q05763.2,96.552,29,1,0,2,88,455,483,6.23e-14,65.5,100.00,2,0
CRO_T139266,P45350.1,96.552,29,1,0,2,88,417,445,6.30e-14,65.5,100.00,2,0
CRO_T139266,P51820.1,93.103,29,2,0,2,88,420,448,2.05e-13,63.9,100.00,2,0
CRO_T139266,O81395.1,93.103,29,2,0,2,88,411,439,3.19e-13,63.2,96.55,2,0
CRO_T139266,Q2QRX6.2,93.103,29,2,0,2,88,384,412,3.19e-13,63.2,96.55,2,0
CRO_T139266,Q05762.2,93.103,29,2,0,2,88,409,437,4.66e-13,62.8,96.55,2,0
CRO_T139266,P07607.1,89.655,29,3,0,2,88,197,225,9.41e-13,61.6,93.10,2,0
CRO_T139266,P45352.1,89.655,29,3,0,2,88,197,225,9.41e-13,61.6,93.10,2,0
CRO_T139266,Q2TA32.1,89.655,29,3,0,2,88,206,234,1.06e-12,61.6,93.10,2,0
CRO_T139266,P09249.1,89.655,29,3,0,2,88,191,219,1.49e-12,61.2,93.10,2,0
CRO_T139266,P90463.1,86.207,29,4,0,2,88,227,255,2.97e-12,60.5,96.55,2,0
CRO_T139266,Q89940.1,86.207,29,4,0,2,88,179,207,4.63e-12,59.7,93.10,2,0
CRO_T139266,Q27783.1,86.207,29,4,0,2,88,417,445,6.07e-12,59.7,93.10,2,0
CRO_T139266,Q27793.2,86.207,29,4,0,2,88,411,439,6.07e-12,59.7,93.10,2,0
CRO_T139266,O76511.2,96.154,26,1,0,11,88,214,239,6.61e-12,59.3,100.00,2,0
CRO_T139266,P04818.3,86.207,29,4,0,2,88,203,231,7.37e-12,59.3,89.66,2,0
CRO_T139266,O96650.1,82.759,29,5,0,2,88,184,212,9.64e-12,58.9,89.66,2,0
CRO_T139266,Q4JX59.1,86.207,29,4,0,2,88,164,192,1.22e-11,58.5,96.55,2,0
CRO_T139266,P12462.1,82.759,29,5,0,2,88,180,208,1.34e-11,58.5,96.55,2,0
CRO_T139266,P06854.1,82.759,29,5,0,2,88,184,212,1.36e-11,58.5,96.55,2,0
CRO_T139266,Q9PB13.1,86.207,29,4,0,2,88,154,182,1.95e-11,57.8,96.55,2,0
CRO_T139266,Q87BT4.1,86.207,29,4,0,2,88,154,182,1.95e-11,57.8,96.55,2,0
CRO_T139266,Q6MID2.1,86.207,29,4,0,2,88,154,182,1.95e-11,57.8,96.55,2,0
CRO_T139266,Q47II1.1,86.207,29,4,0,2,88,154,182,1.95e-11,57.8,96.55,2,0
CRO_T139266,A1UTA5.1,86.207,29,4,0,2,88,154,182,1.95e-11,57.8,96.55,2,0
CRO_T139266,Q8NS38.1,86.207,29,4,0,2,88,157,185,2.06e-11,57.8,96.55,2,0
CRO_T139266,Q8FR47.1,86.207,29,4,0,2,88,158,186,2.07e-11,57.8,96.55,2,0
CRO_T139266,Q6AFI0.1,86.207,29,4,0,2,88,159,187,2.09e-11,57.8,96.55,2,0
CRO_T139266,Q6N447.1,86.207,29,4,0,2,88,154,182,2.28e-11,57.8,96.55,2,0
CRO_T139266,Q89G35.1,86.207,29,4,0,2,88,154,182,2.28e-11,57.8,96.55,2,0
CRO_T139266,A4YZC4.1,86.207,29,4,0,2,88,154,182,2.28e-11,57.8,96.55,2,0
CRO_T139266,P67043.1,86.207,29,4,0,2,88,154,182,2.68e-11,57.4,93.10,2,0
CRO_T139266,Q7NZ95.1,86.207,29,4,0,2,88,154,182,2.68e-11,57.4,93.10,2,0
CRO_T139266,A5VRE7.1,86.207,29,4,0,2,88,154,182,2.68e-11,57.4,93.10,2,0
CRO_T139266,A9M657.1,86.207,29,4,0,2,88,154,182,2.68e-11,57.4,93.10,2,0
CRO_T139266,Q27828.1,82.759,29,5,0,2,88,353,381,2.88e-11,57.8,89.66,2,0
CRO_T139266,Q2IYG7.1,86.207,29,4,0,2,88,154,182,3.12e-11,57.4,93.10,2,0
CRO_T139266,B6JB67.1,86.207,29,4,0,2,88,154,182,3.12e-11,57.4,93.10,2,0
CRO_T139266,Q31I55.1,86.207,29,4,0,2,88,167,195,3.90e-11,57.0,93.10,2,0
CRO_T139266,Q9CBW0.1,86.207,29,4,0,2,88,157,185,4.87e-11,57.0,89.66,2,0
CRO_T139266,A5EVG5.1,86.207,29,4,0,2,88,149,177,5.05e-11,56.6,93.10,2,0
CRO_T139266,A8FEB9.1,82.759,29,5,0,2,88,154,182,5.28e-11,56.6,96.55,2,0
CRO_T139266,Q6NIF2.1,82.759,29,5,0,2,88,161,189,5.66e-11,56.6,96.55,2,0
CRO_T139266,Q5YPL7.1,82.759,29,5,0,2,88,157,185,6.79e-11,56.6,96.55,2,0
CRO_T139266,Q0SEI1.1,82.759,29,5,0,2,88,157,185,6.79e-11,56.6,96.55,2,0
CRO_T139266,A0QVR9.1,82.759,29,5,0,2,88,157,185,6.79e-11,56.6,96.55,2,0
CRO_T139266,A6WGF9.1,82.759,29,5,0,2,88,160,188,6.86e-11,56.6,96.55,2,0
CRO_T139266,A1U3D8.1,82.759,29,5,0,2,88,167,195,7.19e-11,56.6,96.55,2,0
CRO_T139266,Q8EQG0.1,82.759,29,5,0,2,88,207,235,7.31e-11,56.6,96.55,2,0
CRO_T139266,P67045.1,82.759,29,5,0,2,88,154,182,9.16e-11,56.2,93.10,2,0
CRO_T139266,Q9JT57.1,82.759,29,5,0,2,88,154,182,9.20e-11,56.2,96.55,2,0
CRO_T139266,Q9JY72.1,82.759,29,5,0,2,88,154,182,9.20e-11,56.2,96.55,2,0
CRO_T139266,Q8Y0U6.1,82.759,29,5,0,2,88,154,182,9.20e-11,56.2,96.55,2,0
CRO_T139266,Q92NQ5.1,82.759,29,5,0,2,88,154,182,9.20e-11,56.2,96.55,2,0
CRO_T139266,Q9I6F1.1,82.759,29,5,0,2,88,154,182,9.20e-11,56.2,96.55,2,0
CRO_T139266,Q5F732.1,82.759,29,5,0,2,88,154,182,9.20e-11,56.2,96.55,2,0
CRO_T139266,Q9RAM7.2,82.759,29,5,0,2,88,154,182,9.20e-11,56.2,96.55,2,0
CRO_T139266,Q1LK81.1,82.759,29,5,0,2,88,154,182,9.20e-11,56.2,96.55,2,0
CRO_T139266,A1KVB3.1,82.759,29,5,0,2,88,154,182,9.20e-11,56.2,96.55,2,0
CRO_T139266,A6WZV4.1,82.759,29,5,0,2,88,154,182,9.20e-11,56.2,96.55,2,0
CRO_T139266,A6UYE6.1,82.759,29,5,0,2,88,154,182,9.20e-11,56.2,96.55,2,0
CRO_T139266,A4Y044.1,82.759,29,5,0,2,88,154,182,9.20e-11,56.2,96.55,2,0
CRO_T139266,A4VGL9.2,82.759,29,5,0,2,88,154,182,9.20e-11,56.2,96.55,2,0
CRO_T139266,A4SVT7.1,82.759,29,5,0,2,88,154,182,9.20e-11,56.2,96.55,2,0
CRO_T139266,B9JXQ5.1,82.759,29,5,0,2,88,154,182,9.20e-11,56.2,96.55,2,0
CRO_T139266,Q73VZ2.1,82.759,29,5,0,2,88,157,185,9.29e-11,56.2,93.10,2,0
CRO_T139266,Q1BA64.1,82.759,29,5,0,2,88,157,185,9.29e-11,56.2,93.10,2,0
CRO_T139266,A0QIU1.1,82.759,29,5,0,2,88,157,185,9.29e-11,56.2,93.10,2,0
CRO_T139266,A0PQG7.1,82.759,29,5,0,2,88,157,185,9.29e-11,56.2,93.10,2,0
CRO_T139266,A4TCI9.1,82.759,29,5,0,2,88,157,185,9.29e-11,56.2,93.10,2,0
CRO_T139266,A0LY29.1,82.759,29,5,0,2,88,164,192,9.63e-11,56.2,96.55,2,0
CRO_T139266,A5EPD3.1,82.759,29,5,0,2,88,154,182,9.78e-11,55.8,93.10,2,0
CRO_T139266,P54081.2,82.759,29,5,0,2,88,154,182,1.07e-10,55.8,96.55,2,0
CRO_T139266,Q11VK5.1,82.759,29,5,0,2,88,154,182,1.07e-10,55.8,96.55,2,0
CRO_T139266,Q1QJT8.1,82.759,29,5,0,2,88,154,182,1.07e-10,55.8,96.55,2,0
CRO_T139266,Q2K6G8.1,82.759,29,5,0,2,88,154,182,1.07e-10,55.8,96.55,2,0
CRO_T139266,A7Z5T3.1,82.759,29,5,0,2,88,154,182,1.07e-10,55.8,96.55,2,0
CRO_T139266,Q2W7P4.2,82.759,29,5,0,2,88,154,182,1.07e-10,55.8,96.55,2,0
CRO_T139266,C1D4I5.1,82.759,29,5,0,2,88,154,182,1.07e-10,55.8,96.55,2,0
CRO_T139266,Q8Y626.1,82.759,29,5,0,2,88,204,232,1.08e-10,56.2,96.55,2,0
CRO_T139266,Q92AD4.1,82.759,29,5,0,2,88,204,232,1.08e-10,56.2,96.55,2,0
CRO_T139266,Q71YE1.1,82.759,29,5,0,2,88,204,232,1.08e-10,56.2,96.55,2,0
CRO_T139266,A0AJY0.1,82.759,29,5,0,2,88,204,232,1.08e-10,56.2,96.55,2,0
CRO_T139266,B8DDM8.1,82.759,29,5,0,2,88,204,232,1.08e-10,56.2,96.55,2,0
CRO_T139266,C1KWH4.1,82.759,29,5,0,2,88,204,232,1.08e-10,56.2,96.55,2,0
CRO_T139266,Q9A6H0.1,82.759,29,5,0,2,88,170,198,1.14e-10,55.8,96.55,2,0
CRO_T139266,Q8SRG2.1,79.310,29,6,0,2,88,182,210,1.15e-10,55.8,89.66,2,0
CRO_T139266,O62584.2,79.310,29,6,0,2,88,182,210,1.15e-10,55.8,89.66,2,0
CRO_T139266,Q0K889.2,82.759,29,5,0,2,88,154,182,1.26e-10,55.8,93.10,2,0
CRO_T139266,C1DK16.1,82.759,29,5,0,2,88,154,182,1.26e-10,55.8,93.10,2,0
CRO_T139266,C1D070.1,82.759,29,5,0,2,88,154,182,1.26e-10,55.8,93.10,2,0
CRO_T139266,O33380.2,82.759,29,5,0,2,88,155,183,1.33e-10,55.5,93.10,2,0
CRO_T139266,C0ZI91.1,82.759,29,5,0,2,88,154,182,1.38e-10,55.5,89.66,2,0
CRO_T139266,Q6G2S8.1,79.310,29,6,0,2,88,154,182,1.42e-10,55.5,96.55,2,0
CRO_T139266,B8GN06.1,82.759,29,5,0,2,88,167,195,1.55e-10,55.5,93.10,2,0
CRO_T139266,A7HVX4.1,82.759,29,5,0,2,88,154,182,1.57e-10,55.5,93.10,2,0
CRO_T139266,C4L1C9.1,82.759,29,5,0,2,88,154,182,1.72e-10,55.5,93.10,2,0
CRO_T139266,A1R8Y7.1,82.759,29,5,0,2,88,157,185,1.74e-10,55.5,93.10,2,0
CRO_T139266,A0JZC7.1,82.759,29,5,0,2,88,157,185,1.74e-10,55.5,93.10,2,0
CRO_T139266,P13100.1,92.000,25,2,0,14,88,191,215,1.93e-10,55.5,96.00,2,0
CRO_T122915,O82796.2,82.759,29,5,0,2,88,123,151,6.70e-09,50.8,93.10,2,0
CRO_T108797,Q8RWI9.2,60.714,28,11,0,3,86,557,584,5.39e-07,45.4,78.57,3,0
CRO_T138124,P42856.1,78.261,23,5,0,6,74,106,128,1.03e-09,51.6,91.30,3,0
CRO_T138124,P42855.1,73.913,23,6,0,6,74,91,113,4.12e-09,49.7,91.30,3,0
CRO_T138124,P53795.1,85.714,21,3,0,12,74,110,130,5.82e-09,49.7,100.00,3,0
CRO_T138124,Q8GUN2.1,73.913,23,6,0,6,74,125,147,6.39e-09,49.7,91.30,3,0
CRO_T138124,P70349.3,90.476,21,2,0,12,74,106,126,1.71e-08,48.5,95.24,3,0
CRO_T138124,Q9D0S9.1,79.167,24,5,0,3,74,140,163,2.69e-08,48.5,91.67,3,0
CRO_T138124,P62958.2,90.476,21,2,0,12,74,106,126,7.43e-08,46.6,95.24,3,0
CRO_T138124,P80912.2,90.476,21,2,0,12,74,106,126,7.67e-08,46.6,95.24,3,0
CRO_T138124,Q9BX68.1,75.000,24,6,0,3,74,140,163,7.94e-08,47.4,91.67,3,0
CRO_T138124,Q8SQ21.1,75.000,24,6,0,3,74,140,163,9.19e-08,47.0,91.67,3,0
CRO_T138124,Q5RF69.3,90.476,21,2,0,12,74,106,126,1.99e-07,45.4,95.24,3,0
CRO_T138124,P49773.2,90.476,21,2,0,12,74,106,126,2.01e-07,45.4,95.24,3,0
CRO_T138124,O66536.1,73.913,23,6,0,6,74,99,121,3.56e-07,44.7,91.30,3,0
CRO_T138124,P32084.1,71.429,21,6,0,12,74,94,114,3.78e-06,42.0,90.48,3,0
CRO_T138124,P73481.1,71.429,21,6,0,12,74,94,114,5.32e-06,41.6,85.71,3,0
CRO_T138124,Q23921.2,76.190,21,5,0,12,74,107,127,9.07e-06,41.2,85.71,3,0
CRO_T128592,Q6Z5N4.1,93.103,29,2,0,2,88,286,314,2.25e-12,60.8,96.55,2,0
CRO_T128592,P52901.2,93.103,29,2,0,2,88,285,313,2.27e-12,60.8,96.55,2,0
CRO_T128592,P52902.1,93.103,29,2,0,2,88,293,321,2.51e-12,60.8,96.55,2,0
CRO_T128592,P52903.1,93.103,29,2,0,2,88,287,315,2.56e-12,60.8,96.55,2,0
CRO_T128592,Q654V6.1,89.655,29,3,0,2,88,294,322,4.35e-12,60.1,96.55,2,0
CRO_T128592,Q8H1Y0.2,89.655,29,3,0,2,88,289,317,1.94e-11,58.2,93.10,2,0
CRO_T128592,P52899.1,72.414,29,8,0,2,88,280,308,1.03e-08,50.4,89.66,2,0
CRO_T128592,P29803.1,72.414,29,8,0,2,88,284,312,1.76e-08,50.1,86.21,2,0
CRO_T128592,O13366.2,78.571,28,6,0,2,85,298,325,2.47e-08,49.3,85.71,2,0
CRO_T128592,P16387.2,78.571,28,6,0,2,85,306,333,2.73e-08,49.3,85.71,2,0
CRO_T128592,Q54C70.1,72.414,29,8,0,2,88,277,305,7.64e-08,48.1,86.21,2,0
CRO_T128592,P29804.1,71.429,28,8,0,2,85,285,312,8.26e-08,48.1,85.71,2,0
CRO_T128592,P08559.3,71.429,28,8,0,2,85,286,313,8.34e-08,48.1,85.71,2,0
CRO_T128592,P26284.2,71.429,28,8,0,2,85,286,313,8.34e-08,48.1,85.71,2,0
CRO_T128592,Q8HXW9.1,71.429,28,8,0,2,85,286,313,8.42e-08,48.1,85.71,2,0
CRO_T128592,P35486.1,71.429,28,8,0,2,85,286,313,8.59e-08,47.8,85.71,2,0
CRO_T128592,Q5R490.1,71.429,28,8,0,2,85,286,313,8.59e-08,47.8,85.71,2,0
CRO_T128592,A7MB35.1,71.429,28,8,0,2,85,286,313,8.59e-08,47.8,85.71,2,0
CRO_T128592,P52900.1,71.429,28,8,0,2,85,259,286,1.08e-07,47.8,85.71,2,0
CRO_T128592,Q06437.1,67.857,28,9,0,2,85,287,314,1.54e-07,47.4,85.71,2,0
CRO_T128592,P26268.1,68.966,29,9,0,2,88,277,305,1.65e-07,47.0,86.21,2,0
CRO_T128592,P26267.1,65.517,29,10,0,2,88,282,310,2.05e-07,47.0,86.21,2,0
CRO_T128592,Q10489.1,65.517,29,10,0,2,88,303,331,3.28e-07,46.2,82.76,2,0
CRO_T128592,A5A6L0.1,67.857,28,9,0,2,85,286,313,8.00e-07,45.1,82.14,2,0
CRO_T128592,P35487.1,64.286,28,10,0,2,85,287,314,9.09e-07,45.1,85.71,2,0
CRO_T117076,C0SUT9.1,65.517,29,10,0,4,90,647,675,4.00e-06,43.1,75.86,1,0
CRO_T135881,Q8GUK1.1,74.074,27,7,0,2,82,327,353,6.74e-09,51.2,96.30,2,0
CRO_T123958,O23920.1,83.333,30,5,0,1,90,329,358,7.02e-13,62.4,93.33,1,0
CRO_T123958,Q9ARF9.1,80.000,30,6,0,1,90,323,352,5.05e-12,60.1,96.67,1,0
CRO_T123958,P93836.2,80.000,30,6,0,1,90,336,365,8.48e-12,59.3,93.33,1,0
CRO_T118415,Q9C5V6.1,73.333,30,8,0,1,90,137,166,3.80e-08,48.9,80.00,1,0
CRO_T118415,Q6H442.1,62.069,29,11,0,4,90,165,193,3.75e-07,46.2,79.31,1,0
CRO_T118415,B8BDQ4.1,62.069,29,11,0,4,90,165,193,3.83e-07,46.2,79.31,1,0
CRO_T138970,Q9LIF1.1,75.862,29,7,0,1,87,74,102,6.07e-09,48.9,93.10,1,0
CRO_T138970,Q9LYC6.1,58.621,29,12,0,1,87,75,103,1.09e-07,45.8,89.66,1,0
CRO_T138970,O82254.1,58.621,29,12,0,1,87,75,103,6.87e-07,43.9,86.21,1,0
CRO_T138970,Q8L8Z8.1,65.517,29,10,0,1,87,74,102,1.80e-06,42.7,82.76,1,0
CRO_T110767,Q9XI98.1,100.000,29,0,0,2,88,34,62,8.64e-14,63.5,100.00,2,0
CRO_T110767,Q40787.1,100.000,29,0,0,2,88,34,62,9.60e-14,63.5,100.00,2,0
CRO_T110767,Q9LS94.1,100.000,29,0,0,2,88,34,62,1.03e-13,63.5,100.00,2,0
CRO_T110767,P31022.1,100.000,29,0,0,2,88,34,62,1.14e-13,63.2,100.00,2,0
CRO_T110767,O24461.1,100.000,29,0,0,2,88,34,62,1.15e-13,63.2,100.00,2,0
CRO_T110767,Q9XER8.1,96.552,29,1,0,2,88,34,62,1.60e-13,62.8,100.00,2,0
CRO_T110767,P93267.1,96.552,29,1,0,2,88,34,62,3.30e-13,62.0,100.00,2,0
CRO_T110767,Q9LW76.1,89.655,29,3,0,2,88,34,62,4.67e-12,58.9,96.55,2,0
CRO_T110767,Q9C820.1,89.655,29,3,0,2,88,34,62,6.07e-12,58.5,96.55,2,0
CRO_T110767,O97572.1,82.759,29,5,0,2,88,34,62,2.45e-10,54.3,89.66,2,0
CRO_T110767,Q5R9Y4.1,82.759,29,5,0,2,88,34,62,2.72e-10,54.3,89.66,2,0
CRO_T110767,H9BW96.1,82.759,29,5,0,2,88,34,62,2.78e-10,54.3,89.66,2,0
CRO_T110767,P09527.2,82.759,29,5,0,2,88,34,62,2.87e-10,54.3,89.66,2,0
CRO_T110767,P18067.1,82.759,29,5,0,2,88,34,62,2.90e-10,54.3,89.66,2,0
CRO_T110767,P51149.1,82.759,29,5,0,2,88,34,62,2.93e-10,54.3,89.66,2,0
CRO_T110767,Q3T0F5.1,82.759,29,5,0,2,88,34,62,2.99e-10,54.3,89.66,2,0
CRO_T110767,Q43463.1,79.310,29,6,0,2,88,34,62,1.79e-09,52.0,89.66,2,0
CRO_T110767,Q41640.1,79.310,29,6,0,2,88,34,62,1.99e-09,52.0,89.66,2,0
CRO_T110767,O04157.1,79.310,29,6,0,2,88,34,62,2.10e-09,52.0,89.66,2,0
CRO_T110767,P36411.1,75.862,29,7,0,2,88,34,62,2.13e-09,52.0,89.66,2,0
CRO_T110767,Q948K8.1,72.414,29,8,0,2,88,34,62,1.60e-07,47.0,86.21,2,0
CRO_T110767,Q95UJ0.2,62.069,29,11,0,2,88,34,62,2.31e-07,46.6,82.76,2,0
CRO_T110767,Q6DUB4.1,62.069,29,11,0,2,88,34,62,2.38e-07,46.2,82.76,2,0
CRO_T110767,O94655.1,68.966,29,9,0,2,88,34,62,3.38e-07,45.8,82.76,2,0
CRO_T110767,Q39573.1,62.069,29,11,0,2,88,34,62,4.29e-07,45.8,86.21,2,0
CRO_T110767,P36864.1,62.069,29,11,0,2,88,34,62,4.31e-07,45.8,86.21,2,0
CRO_T110767,Q9HDY0.1,68.966,29,9,0,2,88,34,62,5.89e-07,45.4,86.21,2,0
CRO_T110767,Q9C2L8.1,65.517,29,10,0,2,88,34,62,1.98e-06,43.9,79.31,2,0
CRO_T110767,Q9SJ11.2,66.667,27,9,0,8,88,37,63,2.08e-06,43.9,85.19,2,0
CRO_T110767,P32939.1,66.667,30,9,1,2,88,34,63,2.69e-06,43.5,83.33,2,0
